3692	1st Circle Hunter License		a,Certificate that proves eligibility as a 1st circle hunter. You must have this to be able to carry out orders given by the Hunter Guild.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3693	2nd Circle Hunter License		a,Certificate that proves eligibility as a 2nd circle hunter. You must have this to be able to carry out orders given by the Hunter Guild.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3694	Laurel Leaf Pin		a,Mark given to hunters that successfully carry out requests of the guild. The more experienced a hunter is, the more of these he or she has.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3695	1st Test Instructions		a,Instructions of the test for the 1st circle hunter certificate. Says to complete at least three of the six tasks presented by Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3696	2nd Test Instructions		a,Instructions of the test for the 2nd circle hunter certificate. Says to complete at least three of the six tasks presented by Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3697	Cybellin's Request		a,Asks you to raise the purity of blood crystal by killing Leto lizardmen or Harit lizardmen with cybellin dagger.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3698	Blood Crystal: Purity 1		a,Bloody jewel that contains dreary magical power. Purity 1. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3699	Blood Crystal: Purity 2		a,Bloody jewel that contains dreary magical power. Purity 2. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3700	Blood Crystal: Purity 3		a,Bloody jewel that contains dreary magical power. Purity 3. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3701	Blood Crystal: Purity 4		a,Bloody jewel that contains dreary magical power. Purity 4. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3702	Blood Crystal: Purity 5		a,Bloody jewel that contains dreary magical power. Purity 5. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3703	Blood Crystal: Purity 6		a,Bloody jewel that contains dreary magical power. Purity 6. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3704	Blood Crystal: Purity 7		a,Bloody jewel that contains dreary magical power. Purity 7. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3705	Blood Crystal: Purity 8		a,Bloody jewel that contains dreary magical power. Purity 8. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3706	Blood Crystal: Purity 9		a,Bloody jewel that contains dreary magical power. Purity 9. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3707	Blood Crystal: Purity 10		a,Bloody jewel that contains dreary magical power. Purity 10. The higher the purity of the crystal is, the higher the value.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3708	Broken Blood Crystal		a,Blood crystal broken by magical inequality.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3709	Guardian Basilisk Scale		a,Scale that was peeled off the corpse of guardian basilisk. Collect 40 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3710	Karut Weed		a,Blade of grass that Leto lizardman shamans use for medication. Collect 20 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3711	Haka's Head		a,Certificate proving that Breka overlord Haka was killed. Take it together with heads of Jaka and Marka to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3712	Jakas' Head		a,Certificate proving that breka overlord jaka was killed. Take it together with heads of haka and marka to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3713	Marka's Head		a,Certificate demonstrating that breka overlord marka was killed. Take it together with heads of haka and jaka to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3714	Windsus Aleph Skin		a,Skin peeled off after killing Windsus Aleph. Take it to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3715	Indigo Spirit Ore		a,Spirit Ore obtained from killing manashen or enchanted stone golem. Collect 20 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3716	Sporesea Seed		a,Spore that comes out of the body of giant fungus. Collect 30 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3717	Timak Orc Totem		a,Small statue that Timak orc fighters carry on their bodies. Collect 20 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3718	Trisalim Silk		a,Strong spider web that comes out of the body of trisalim. Collect 20 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3719	Ambrosius Fruit		a,Tree fruit obtained from killing valley treants. Collect 30 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3720	Balefire Crystal		a,Crystal of ill will obtained from killing tairim. Collect 20 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3721	Imperial Arrowhead		a,Arrowhead used by archers of the ancient Elmoreden empire. Collect 20 and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3722	Athu's Head		a,Certificate proving that talk raider Athu was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3723	Lanka's Head		a,Certificate proving that talk raider Lanka was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3724	Triska's Head		a,Certificate proving that talk raider Triska was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3725	Motura's Head		a,Certificate proving that talk raider Motura was killed. Collect heads of five raiders and take them to Hunter Guild Member Grey.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3726	Kalath's Head		a,Certificate proving that talk raider Kalath was killed. Collect heads of five raiders and take them to Hunter Guild Member Greay.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3727	1st Circle Request: 1C		a,Kill Leto lizardman archer or soldier and get 40 totems of War Hero Kadesh.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3728	1st Circle Request: 2C		a,Kill timak orc warrior or overlord and get 50 timak jade necklaces.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3729	1st Circle Request: 3C		a,Kill enchanted stone golems, collect and bring back 50 of the fragments.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3730	1st Circle Request: 4C		a,Get 30 pieces of giant floating eye.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3731	1st Circle Request: 5C		a,Kill dire Wyrms and collect and bring 40 eggs.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3732	1st Circle Request: 6C		a,Collect and bring 100 claws of guardian basilisk.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3733	1st Circle Request: 7C		a,Kill fettered souls and get 50 revenant's chains.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3734	1st Circle Request: 8C		a,Collect and bring 30 tusks of Windsus.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3735	1st Circle Request: 9C		a,Collect and bring 100 skulls of grandis.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3736	1st Circle Request: 10C		a,Kill taik orc archer or warrior and collect and bring 50 taik obsidian necklaces.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3737	1st Circle Request: 11C		a,Bring 30 heads of karul bugbear.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3738	1st Circle Request: 12C		a,Kill tamlin orc or tamlin orc archer and collect and bring 40 tamlin ivory amulets.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3739	1st Circle Request: 1B		a,Kill leto chief narak and bring the head.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3740	1st Circle Request: 2B		a,Collect and bring 50 enchanted gargoyle's horns.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3741	1st Circle Request: 3B		a,Kill breka orc warrior or shaman and get 50 coiled serpent totems.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3742	1st Circle Request: 4B		a,Kill leto shaman ketz and get demon kadesh totem.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3743	1st Circle Request: 5B		a,Kill timak raider kaikee and bring the head.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3744	1st Circle Request: 6B		a,Get and bring 30 kronbe venom sacs.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3745	1st Circle Request: 1A		a,Kill spore zombie in the Spore Sea and bring 30 amulets of Eva.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3746	1st Circle Request: 2A		a,Kill grandis chief gok magok and bring back the Titan stone tablet.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3747	1st Circle Request: 3A		a,Kill Karul Chief Orooto and bring back the Book of Shunaiman.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3748	2nd Circle Request: 1C		a,Kill rot tree in the Sea of Spores and gather and bring 40 seeds.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3749	2nd Circle Request 2C		a,Gather and bring 40 trisalim venom sacs.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3750	2nd Circle Request 3C		a,Kill taik orc shaman or captain and get 50 taik orc totems.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3751	2nd Circle Request: 4C		a,Kill Harit Lizardman Soldier, Archer and Warrior and collect and bring 40 Harit Barbed Necklaces.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3752	2nd Circle Request: 5C		a,Kill the Harat Ratmen who dwell on the War-Torn Plains and collect 20 coins from the ancient empire and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3753	2nd Circle Request: 6C		a,Bring 30 farcran leathers.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3754	2nd Circle Request: 7C		a,Kill flines in the Enchanted Valley, collect and bring back 40 tempest shards.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3755	2nd Circle Request: 8C		a,Kill lieles in the Enchanted Valley, collect and bring back 40 tsunami shards.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3756	2nd Circle Request: 9C		a,Kill satyr or satyr elder and collect and bring 40 manes that were obtained.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3757	2nd Circle Request: 10C		a,Kill forest runner and collect and bring 40 hamadryadesung shards.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3758	2nd Circle Request: 11C		a,Kill vanor silenos soldier, scout or warrior and collect and bring 30 of their manes.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3759	2nd Circle Request: 12C		a,Kill taik bugbear warriors and collect and bring 30 talk bugbear totems.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3760	2nd Circle Request: 1B		a,Kill timak overlord okun and bring the head.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3761	2nd Circle Request: 2B		a,Kill taik overlord kakran and bring the head.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3762	2nd Circle Request: 3B		a,Destroy mirrors of the Forest of Mirrors and collect and bring 40 narcissus soulstones.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3763	2nd Circle Request: 4B		a,Collect and bring 20 diprive eyes.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3764	2nd Circle Request: 5B		a,Bring 20 unicorn horns.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3765	2nd Circle Request: 6B		a,Kill vanor chief kerunos and remove and bring the mane.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3766	2nd Circle Request: 1A		a,Kill grave wanderers and collect and bring 20 skulls of executed persons.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3767	2nd Circle Request: 2A		a,Kill Harit Chieftain Kubel, recover the bust of King Travis and bring it.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3768	2nd Circle Request: 3A		a,Kill judges of marsh and collect and bring 10 swords of bodyguards of King Cadmus.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3769	Charm of Kadesh		a,Totem obtained from killing Leto lizarman archers or soldiers. Collect 40 and take them to Hunter Guild.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3770	Timak Jade Necklace		a,Necklace obtained from killing Timak orc warriors or warlords. Collect 50 and take them to Hunter Guild.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3771	Enchanted Golem Shard		a,Fragment of destroyed enchanted stone golem. Collect 50 and take them to Hunter Guild.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3772	Giant Monster Eye Meat		a,Piece cut for food from the corpse of a giant monster eye. Collect 30 and take them to Hunter Guild.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3773	Dire Wyrm Egg		a,Egg obtained from female dire Wyrm. Collect 40 and take them to Hunter Guild.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3774	Guardian Basilisk Talon		a,Claw removed from guardian basilisk corpse. Collect 100 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3775	Revenant's Chains		a,Chain wrapped around the body of a fettered soul. Collect 50 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3776	Windsus Tusk		a,Giant tooth of a Windsus. Collect 30 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3777	Grandis's Skull		a,Skull obtained from killing grandis. Collect 100 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3778	Taik Obsidian Amulet		a,Amulet obtained from killing Taik orc archers or warriors. Collect 50 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3779	Karul Bugbear Head		a,Head cut off after killing Karul bugbears. Collect 30 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3780	Tamlin Ivory Charm		a,Charm obtained from killing Tamlin orcs or Tamlin orc archers. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3781	Fang of Narak		a,Certificate of having killed Leto elder Narak. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3782	Enchanted Gargoyle's Horn		a,Horn obtained from destroyed enchanted gargoyle body. Collect 50 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3783	Coiled Serpent Totem		a,Statue obtained from killing Breka orc warriors or shamen. Collect 50 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3784	Totem of Kadesh		a,Statue of demon Kadesh obtained from killing Leto shaman Ketz. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3785	Kaiki's Head		a,Certificate of having killed Timak raider Kaikee. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3786	Kronbe Venom Sac		a,Venom sac obtained from killing kronbe. Collect 30 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3787	Eva's Charm		a,Charm carried on the bodies of ancient Elven warriors. Collect 30 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3788	Titan's Tablet		a,Ancient stone tablet recovered from grandis chief Gok Magok. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3789	Book of Shunaiman		a,Ancient document recovered from Karul Chief Orooto. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3790	Rotting Tree Spores		a,Seed collected from rot tree trunks. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3791	Trisalim Venom Sac		a,Venom sac removed from trisalim corpse. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3792	Taik Orc Totem		a,Statue obtained from killing Taik orc shamen or captains. Collect 50 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3793	Harit Barbed Necklace		a,Necklace obtained from killing Harit lizardman soldiers, archers or warriors. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3794	Coin of Old Empire		a,Coin used during the time of the ancient Elmoreden Empire. Collect 20 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3795	Skin of Farcran		a,Skin removed after killing farcran. Collect 30 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3796	Tempest Shard		a,Spirit ore obtained by killing a fline. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3797	Tsunami Shard		a,Spirit ore obtained by killing a liele. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3798	Satyr Mane		a,Mane obtained from killing satyr or satyr elders. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3799	Hamadryad Shard		a,Spirit Ore obtained from killing forest runner. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3800	Vanor Silenos Mane		a,Mane of vanor silenos soldiers, scouts or warriors. Collect 30 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3801	Talk Bugbear Totem		a,Small statue that talk bugbear warriors carry around on their bodies. Collect 30 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3802	Okun's Head		a,Certificate of having killed timak overlord okun. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3803	Kakran's Head		a,Certificate of having killed taik overlord kakran. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3804	Narcissus's Soulstone		a,Fragment of destroyed mirror. Collect 40 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3805	Deprive Eye		a,Eye obtained from deprive corpse. Collect 20 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3806	Unicorn's Horn		a,Horn obtained from killing unicorn or unicorn elder. Collect 20 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3807	Kerunos's Gold Mane		a,Mane removed after killing vanor chief kerunos. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3808	Skull of Executed		a,Skull obtained from killing grave wanderer. Collect 20 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3809	Bust of Travis		a,Bust of King Travis recovered from hatar chieftain kubel. Take it to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3810	Sword of Cadmus		a,Sword of bodyguard of King Cadmus recovered from judge of marsh. Collect 10 and take them to Guild Member Tor.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3811	Coin Diagram		a,An illustration of the coin that Warehouse Keeper Sorint wants you to retrieve. Meet with Hunter Guild President Bernard who will instruct you on what to do next.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3812	Kaldis Gold Dragon		a,Coin that is the same as that which Hunter Guild President Bernard has. Take this to Warehouse Keeper Sorint.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3813	Coin Collector Membership 1		a,Level 1 coin collector club membership card. You must have this to exchange coins with members of other places.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3814	Coin Collector Membership 2		a,Level 2 coin collector club membership card. You must have this to exchange coins with level 2 or level 3 members of other places.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3815	Coin Collector Membership 3		a,Level 3 coin collector club membership card. You must have this to exchange coins with level 3 members of other places.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3816	Fairy Stone		a,Jewel required to meet and talk with fairy Mimyu.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3817	Deluxe Fairy Stone		a,Jewel required to meet and talk with fairy Mimyu. Be careful because creatures living in Enchanted Valley disappear when killed.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3818	Fairy Stone List		a,10 pieces of coal, 10 pieces of charcoal, 1 D-grade gemstone, 3 silver nuggets and 10 pieces of toad lord back skin.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3819	Deluxe Fairy Stone List		a,10 pieces of coal, 10 pieces of charcoal, 1 C-grade gemstone, 1 stone of purity, 5 nuggets of silver and 20 pieces of toad lord back skin.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3820	Toad Lord Back Skin		a,Haggard backskin of a toad lord. Ingredient used for removing impurities from fairy stone.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3821	Juice of Monkshood		a,Medicine needed to talk with drakes or Wyrms.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3822	Scale of Drake Exarion		a,Scale of drake exarion. Take this and recover 20 eggs from leto lizardman warriors near Oren Castle.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3823	Egg of Drake Exarion		a,Egg of drake exarion recovered from leto lizardman warriors.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3824	Scale of Drake Zwov		a,Scale of drake zwov. Take this and recover 20 eggs from marsh spiders of Cruma Marshlands.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3825	Egg of Drake Zwov		a,Egg of drake zwov recovered from marsh spiders.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3826	Scale of Drake Kalibran		a,Scale of Drake Kalibran. Take this and recover 20 Eggs from Road Scavengers near Death Pass.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3827	Egg of Drake Kalibran		a,Drake Kalibran Egg recovered from Road Scavengers.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3828	Scale of Wyvern Suzet		a,Scale of Wyvern Suzet. Take this and recover 20 eggs from Breka Orc Overlords in northern Giran.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3829	Egg of Wyvern Suzet		a,Egg of Wyvern Suzet recovered from Breka Orc Overlords.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3830	Scale of Wyvern Shamhai		a,Scale of wyvern shamhai. Take this and recover 20 eggs from deadseekers of the Execution Grounds.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3831	Egg of Wyvern Shamhai		a,Egg of wyvern shamhai recovered from deadseekers.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3832	Herb of Harit		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3833	Herb of Vanor		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3834	Herb of Oel Mahum		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3835	Blood of Eva		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
3836	Athrea's Coin		a,If you collect three Athrea's coins and take them to Witch Athrea, you will be able to obtain Eva's Blood.\0	-1	0	0						a,	0	0		a,	0	0	0	0	0	0	0	0	0	0	a,	1
